sample_idx,record_id,true_label,pred_label,drift_score,confidence,entropy,margin,policy_level,action,reason_code
39082,228,N,N,0.0,0.8782,0.4614,0.7975,normal,accept,NORMAL
39083,228,V,S,0.4621,0.4126,1.2933,0.1435,critical,reject,DRIFT_CRIT_CONF_LOW
39084,228,N,N,0.0,0.7942,0.597,0.6157,normal,accept,NORMAL
39085,228,N,Q,0.0,0.5923,0.8063,0.2173,normal,accept,NORMAL
39086,228,N,N,0.0,0.752,0.6662,0.5371,normal,accept,NORMAL
39087,228,N,N,0.0,0.6962,0.762,0.4427,normal,accept,NORMAL
39088,228,N,N,0.0,0.5783,0.7663,0.1749,normal,accept,NORMAL
39089,228,N,N,0.0,0.763,0.6504,0.558,normal,accept,NORMAL
39090,228,V,N,0.4621,0.3863,1.3456,0.1563,critical,reject,DRIFT_CRIT_CONF_LOW
39091,228,N,N,0.0,0.7965,0.5341,0.5987,normal,accept,NORMAL
39092,228,N,N,0.0,0.833,0.5358,0.6942,normal,accept,NORMAL
39093,228,N,N,0.0,0.6834,0.6895,0.3802,normal,accept,NORMAL
39094,228,V,S,0.4621,0.3871,1.3319,0.083,critical,reject,DRIFT_CRIT_CONF_LOW
39095,228,N,N,0.0,0.7226,0.7082,0.483,normal,accept,NORMAL
39096,228,V,N,0.4621,0.4086,1.2939,0.1192,critical,reject,DRIFT_CRIT_CONF_LOW
39097,228,N,N,0.0,0.643,0.6846,0.2922,normal,accept,NORMAL
39098,228,N,N,0.0,0.5296,0.7154,0.0628,normal,accept,NORMAL
39099,228,N,N,0.0,0.7214,0.6663,0.4594,normal,accept,NORMAL
39100,228,N,N,0.0,0.8363,0.4557,0.6741,normal,accept,NORMAL
39101,228,N,N,0.0,0.9012,0.337,0.8053,normal,accept,NORMAL
39102,228,N,N,0.0,0.7904,0.5419,0.5862,normal,accept,NORMAL
39103,228,N,N,0.0,0.876,0.4693,0.7878,normal,accept,NORMAL
39104,228,N,N,0.0,0.8846,0.4182,0.7915,normal,accept,NORMAL
39105,228,V,N,0.4621,0.4056,1.241,0.0354,critical,reject,DRIFT_CRIT_CONF_LOW
39106,228,N,N,0.0,0.8928,0.4356,0.8358,normal,accept,NORMAL
39107,228,N,N,0.0,0.8891,0.3973,0.7925,normal,accept,NORMAL
39108,228,N,N,0.0,0.8422,0.4646,0.6906,normal,accept,NORMAL
39109,228,N,N,0.0,0.755,0.6836,0.5544,normal,accept,NORMAL
39110,228,V,N,0.4621,0.3937,1.3083,0.1333,critical,reject,DRIFT_CRIT_CONF_LOW
39111,228,N,N,0.0,0.7473,0.6332,0.5105,normal,accept,NORMAL
39112,228,N,N,0.0,0.7975,0.5995,0.6242,normal,accept,NORMAL
39113,228,N,N,0.0,0.9136,0.3576,0.8513,normal,accept,NORMAL
39114,228,N,N,0.0,0.8748,0.4499,0.7744,normal,accept,NORMAL
39115,228,V,N,0.4621,0.4104,1.3143,0.1658,critical,reject,DRIFT_CRIT_CONF_LOW
39116,228,N,N,0.0,0.7102,0.7252,0.4572,normal,accept,NORMAL
39117,228,N,N,0.0,0.7601,0.6619,0.5521,normal,accept,NORMAL
39118,228,N,N,0.0,0.6948,0.8421,0.5042,normal,accept,NORMAL
39119,228,N,N,0.0,0.7314,0.6814,0.4908,normal,accept,NORMAL
39120,228,N,N,0.0,0.8264,0.5704,0.6895,normal,accept,NORMAL
39121,228,N,N,0.0,0.8636,0.4968,0.7645,normal,accept,NORMAL
39122,228,N,N,0.0,0.8476,0.5086,0.72,normal,accept,NORMAL
39123,228,N,N,0.0,0.8554,0.5213,0.7596,normal,accept,NORMAL
39124,228,V,S,0.4621,0.3621,1.3457,0.0461,critical,reject,DRIFT_CRIT_CONF_LOW
39125,228,N,N,0.0,0.6762,0.7492,0.3845,normal,accept,NORMAL
39126,228,V,S,0.4621,0.4069,1.3239,0.1285,critical,reject,DRIFT_CRIT_CONF_LOW
39127,228,N,N,0.0,0.7978,0.5673,0.6127,normal,accept,NORMAL
39128,228,N,N,0.0,0.7767,0.5659,0.5607,normal,accept,NORMAL
39129,228,N,N,0.0,0.6906,0.6587,0.3889,normal,accept,NORMAL
39130,228,N,N,0.0,0.5735,0.804,0.174,normal,accept,NORMAL
39131,228,V,N,0.4621,0.3904,1.3416,0.1551,critical,reject,DRIFT_CRIT_CONF_LOW
39132,228,N,N,0.0,0.9294,0.3047,0.8825,normal,accept,NORMAL
39133,228,N,N,0.0,0.924,0.3301,0.8794,normal,accept,NORMAL
39134,228,N,N,0.0,0.8246,0.6088,0.7367,normal,accept,NORMAL
39135,228,N,N,0.0,0.9267,0.3138,0.8751,normal,accept,NORMAL
39136,228,N,N,0.0,0.9238,0.2973,0.8544,normal,accept,NORMAL
39137,228,N,N,0.0,0.8945,0.4227,0.8255,normal,accept,NORMAL
39138,228,N,N,0.0,0.8335,0.4766,0.6725,normal,accept,NORMAL
39139,228,N,N,0.0,0.9391,0.2865,0.9031,normal,accept,NORMAL
39140,228,N,N,0.0,0.8777,0.4352,0.7765,normal,accept,NORMAL
39141,228,N,N,0.0,0.8718,0.4699,0.7845,normal,accept,NORMAL
39142,228,V,S,0.4621,0.4101,1.3499,0.1773,critical,reject,DRIFT_CRIT_CONF_LOW
39143,228,N,N,0.0,0.7575,0.6587,0.5476,normal,accept,NORMAL
39144,228,V,S,0.4621,0.3749,1.3339,0.0477,critical,reject,DRIFT_CRIT_CONF_LOW
39145,228,N,N,0.0,0.694,0.7396,0.4227,normal,accept,NORMAL
39146,228,N,N,0.0,0.7665,0.7332,0.6427,normal,accept,NORMAL
39147,228,N,N,0.0,0.858,0.5106,0.7613,normal,accept,NORMAL
39148,228,N,N,0.0,0.8528,0.5465,0.7809,normal,accept,NORMAL
39149,228,N,N,0.0,0.8632,0.4742,0.7541,normal,accept,NORMAL
39150,228,N,N,0.0,0.7748,0.6173,0.5707,normal,accept,NORMAL
39151,228,N,N,0.0,0.9342,0.2984,0.8928,normal,accept,NORMAL
39152,228,N,N,0.0,0.6732,0.7316,0.3704,normal,accept,NORMAL
39153,228,N,N,0.0,0.9144,0.3835,0.8721,normal,accept,NORMAL
39154,228,N,N,0.0,0.8176,0.653,0.7184,normal,accept,NORMAL
39155,228,N,N,0.0,0.769,0.6127,0.5558,normal,accept,NORMAL
39156,228,N,N,0.0,0.7784,0.6756,0.6086,normal,accept,NORMAL
39157,228,N,N,0.0,0.7371,0.6335,0.4863,normal,accept,NORMAL
39158,228,N,N,0.0,0.5909,0.7488,0.1959,normal,accept,NORMAL
39159,228,N,N,0.0,0.8762,0.4292,0.7673,normal,accept,NORMAL
39160,228,N,N,0.0,0.9275,0.2968,0.8667,normal,accept,NORMAL
39161,228,N,N,0.0,0.9308,0.315,0.8887,normal,accept,NORMAL
39162,228,N,N,0.0,0.8423,0.4877,0.6981,normal,accept,NORMAL
39163,228,N,N,0.0,0.9509,0.2004,0.9025,normal,accept,NORMAL
39164,228,N,N,0.0,0.7765,0.6332,0.5854,normal,accept,NORMAL
39165,228,N,N,0.0,0.7494,0.6269,0.5138,normal,accept,NORMAL
39166,228,N,N,0.0,0.706,0.6483,0.4198,normal,accept,NORMAL
39167,228,V,S,0.4621,0.3381,1.3707,0.0765,critical,reject,DRIFT_CRIT_CONF_LOW
39168,228,N,N,0.0,0.8558,0.5429,0.7681,normal,accept,NORMAL
39169,228,N,N,0.0,0.8377,0.5926,0.7607,normal,accept,NORMAL
39170,228,N,N,0.0,0.864,0.5169,0.7766,normal,accept,NORMAL
39171,228,V,S,0.4621,0.3532,1.333,0.0649,critical,reject,DRIFT_CRIT_CONF_LOW
39172,228,N,N,0.0,0.6611,0.8067,0.377,normal,accept,NORMAL
39173,228,V,S,0.4621,0.4595,1.2962,0.1839,critical,reject,DRIFT_CRIT_CONF_LOW
39174,228,N,N,0.0,0.6104,0.8816,0.2935,normal,accept,NORMAL
39175,228,V,S,0.4621,0.4603,1.2915,0.2409,critical,reject,DRIFT_CRIT_CONF_LOW
39176,228,N,Q,0.0,0.4809,0.9744,0.0687,normal,warn,UNKNOWN
39177,228,V,S,0.4621,0.4222,1.1871,0.0303,critical,reject,DRIFT_CRIT_CONF_LOW
39178,228,N,N,0.0,0.6876,0.7187,0.4026,normal,accept,NORMAL
39179,228,N,N,0.0,0.8112,0.5442,0.6375,normal,accept,NORMAL
39180,228,N,N,0.0,0.7263,0.6634,0.4715,normal,accept,NORMAL
39181,228,N,N,0.0,0.8774,0.4469,0.7792,normal,accept,NORMAL
39182,228,N,Q,0.0,0.5839,0.7899,0.1916,normal,accept,NORMAL
39183,228,N,N,0.0,0.7588,0.7384,0.5987,normal,accept,NORMAL
39184,228,V,V,0.4621,0.386,1.3402,0.1429,critical,reject,DRIFT_CRIT_CONF_LOW
39185,228,N,N,0.0,0.7368,0.7394,0.5377,normal,accept,NORMAL
39186,228,N,N,0.0,0.743,0.7602,0.5739,normal,accept,NORMAL
39187,228,N,N,0.0,0.7514,0.7329,0.5824,normal,accept,NORMAL
39188,228,N,N,0.0,0.858,0.5145,0.7576,normal,accept,NORMAL
39189,228,N,N,0.0,0.657,0.8726,0.4092,normal,accept,NORMAL
39190,228,N,N,0.0,0.7139,0.7233,0.4653,normal,accept,NORMAL
39191,228,N,N,0.0,0.8711,0.475,0.7787,normal,accept,NORMAL
39192,228,N,N,0.0,0.8342,0.4891,0.6774,normal,accept,NORMAL
39193,228,N,N,0.0,0.5609,0.6862,0.1218,normal,accept,NORMAL
39194,228,N,N,0.0,0.6974,0.6613,0.4046,normal,accept,NORMAL
39195,228,V,V,0.4621,0.4957,1.2323,0.2656,critical,reject,DRIFT_CRIT_CONF_LOW
39196,228,N,N,0.0,0.858,0.5158,0.7662,normal,accept,NORMAL
39197,228,N,N,0.0,0.8463,0.5353,0.7383,normal,accept,NORMAL
39198,228,N,N,0.0,0.7398,0.7153,0.5297,normal,accept,NORMAL
39199,228,N,N,0.0,0.7864,0.6454,0.6188,normal,accept,NORMAL
39200,228,N,N,0.0,0.7336,0.7295,0.5207,normal,accept,NORMAL
39201,228,N,N,0.0,0.8182,0.6018,0.6888,normal,accept,NORMAL
39202,228,N,N,0.0,0.881,0.4579,0.8076,normal,accept,NORMAL
39203,228,N,N,0.0,0.8359,0.5854,0.75,normal,accept,NORMAL
39204,228,N,N,0.0,0.7258,0.7897,0.5293,normal,accept,NORMAL
39205,228,N,N,0.0,0.7266,0.7752,0.5323,normal,accept,NORMAL
39206,228,N,N,0.0,0.7649,0.643,0.5599,normal,accept,NORMAL
39207,228,N,N,0.0,0.7226,0.7568,0.5118,normal,accept,NORMAL
39208,228,N,N,0.0,0.791,0.6738,0.6604,normal,accept,NORMAL
39209,228,N,N,0.0,0.756,0.6969,0.5592,normal,accept,NORMAL
39210,228,N,N,0.0,0.6774,0.8232,0.434,normal,accept,NORMAL
39211,228,N,N,0.0,0.8416,0.5684,0.7572,normal,accept,NORMAL
39212,228,N,N,0.0,0.8199,0.5955,0.6969,normal,accept,NORMAL
39213,228,N,N,0.0,0.8205,0.5793,0.6815,normal,accept,NORMAL
39214,228,N,N,0.0,0.6949,0.7848,0.4508,normal,accept,NORMAL
39215,228,V,N,0.4621,0.2818,1.3986,0.0172,critical,reject,DRIFT_CRIT_CONF_LOW
39216,228,N,N,0.0,0.6583,0.9463,0.4845,normal,accept,NORMAL
39217,228,V,S,0.4621,0.4352,1.3377,0.225,critical,reject,DRIFT_CRIT_CONF_LOW
39218,228,N,N,0.0,0.646,0.8385,0.3583,normal,accept,NORMAL
39219,228,N,N,0.0,0.6181,0.9015,0.3294,normal,accept,NORMAL
39220,228,N,N,0.0,0.7869,0.6658,0.6367,normal,accept,NORMAL
39221,228,N,N,0.0,0.6127,0.8623,0.29,normal,accept,NORMAL
39222,228,N,N,0.0,0.7745,0.6706,0.6004,normal,accept,NORMAL
39223,228,N,N,0.0,0.8022,0.6635,0.6945,normal,accept,NORMAL
39224,228,N,N,0.0,0.7799,0.6611,0.6083,normal,accept,NORMAL
39225,228,N,N,0.0,0.8087,0.6025,0.6609,normal,accept,NORMAL
39226,228,N,N,0.0,0.8211,0.562,0.6741,normal,accept,NORMAL
39227,228,N,N,0.0,0.8984,0.3969,0.8252,normal,accept,NORMAL
39228,228,N,N,0.0,0.7891,0.7,0.6838,normal,accept,NORMAL
39229,228,N,N,0.0,0.8486,0.5425,0.7479,normal,accept,NORMAL
39230,228,N,N,0.0,0.8583,0.5064,0.7568,normal,accept,NORMAL
39231,228,N,N,0.0,0.8327,0.5775,0.7309,normal,accept,NORMAL
39232,228,N,N,0.0,0.8401,0.5765,0.7588,normal,accept,NORMAL
39233,228,N,N,0.0,0.8738,0.4918,0.799,normal,accept,NORMAL
39234,228,N,N,0.0,0.7849,0.6342,0.6062,normal,accept,NORMAL
39235,228,V,V,0.4621,0.3272,1.3558,0.0036,critical,reject,DRIFT_CRIT_CONF_LOW
39236,228,N,N,0.0,0.7614,0.7424,0.613,normal,accept,NORMAL
39237,228,N,N,0.0,0.8382,0.5937,0.7595,normal,accept,NORMAL
39238,228,N,N,0.0,0.8375,0.5667,0.7315,normal,accept,NORMAL
39239,228,N,N,0.0,0.8376,0.5606,0.7161,normal,accept,NORMAL
39240,228,N,N,0.0,0.8432,0.5616,0.7473,normal,accept,NORMAL
39241,228,N,N,0.0,0.8186,0.6342,0.7233,normal,accept,NORMAL
39242,228,V,S,0.4621,0.3243,1.3868,0.0607,critical,reject,DRIFT_CRIT_CONF_LOW
39243,228,N,N,0.0,0.8368,0.567,0.7232,normal,accept,NORMAL
39244,228,N,N,0.0,0.8353,0.6093,0.7399,normal,accept,NORMAL
39245,228,N,N,0.0,0.8326,0.5795,0.716,normal,accept,NORMAL
39246,228,V,S,0.4621,0.3378,1.3822,0.1017,critical,reject,DRIFT_CRIT_CONF_LOW
39247,228,N,N,0.0,0.8314,0.5795,0.719,normal,accept,NORMAL
39248,228,V,N,0.4621,0.2895,1.3895,0.0126,critical,reject,DRIFT_CRIT_CONF_LOW
39249,228,N,N,0.0,0.7539,0.7863,0.6006,normal,accept,NORMAL
39250,228,V,V,0.4621,0.3891,1.2797,0.0528,critical,reject,DRIFT_CRIT_CONF_LOW
39251,228,N,N,0.0,0.8656,0.5261,0.8011,normal,accept,NORMAL
39252,228,V,S,0.4621,0.3347,1.3812,0.0556,critical,reject,DRIFT_CRIT_CONF_LOW
39253,228,N,N,0.0,0.7506,0.7308,0.5692,normal,accept,NORMAL
39254,228,N,N,0.0,0.8563,0.5216,0.7653,normal,accept,NORMAL
39255,228,N,N,0.0,0.8626,0.531,0.7886,normal,accept,NORMAL
39256,228,N,N,0.0,0.82,0.6114,0.6967,normal,accept,NORMAL
39257,228,N,N,0.0,0.8526,0.5312,0.7574,normal,accept,NORMAL
39258,228,N,N,0.0,0.8299,0.5866,0.7225,normal,accept,NORMAL
39259,228,N,N,0.0,0.8373,0.5685,0.7238,normal,accept,NORMAL
39260,228,N,N,0.0,0.7294,0.7626,0.5166,normal,accept,NORMAL
39261,228,N,N,0.0,0.7934,0.6907,0.66,normal,accept,NORMAL
39262,228,N,N,0.0,0.849,0.5494,0.7677,normal,accept,NORMAL
39263,228,N,N,0.0,0.8374,0.5821,0.7388,normal,accept,NORMAL
39264,228,N,N,0.0,0.9073,0.3938,0.8597,normal,accept,NORMAL
39265,228,N,N,0.0,0.8189,0.6303,0.7045,normal,accept,NORMAL
39266,228,N,N,0.0,0.725,0.8239,0.5734,normal,accept,NORMAL
39267,228,V,V,0.4621,0.3289,1.3546,0.009,critical,reject,DRIFT_CRIT_CONF_LOW
39268,228,N,N,0.0,0.6999,0.8594,0.5294,normal,accept,NORMAL
39269,228,V,S,0.4621,0.4041,1.328,0.1173,critical,reject,DRIFT_CRIT_CONF_LOW
39270,228,N,N,0.0,0.7392,0.6999,0.5174,normal,accept,NORMAL
39271,228,V,S,0.4621,0.3442,1.3551,0.0413,critical,reject,DRIFT_CRIT_CONF_LOW
39272,228,N,N,0.0,0.806,0.646,0.6882,normal,accept,NORMAL
39273,228,V,S,0.4621,0.3397,1.3484,0.0036,critical,reject,DRIFT_CRIT_CONF_LOW
39274,228,N,N,0.0,0.7592,0.7135,0.5838,normal,accept,NORMAL
39275,228,V,S,0.4621,0.4073,1.3433,0.1714,critical,reject,DRIFT_CRIT_CONF_LOW
39276,228,N,N,0.0,0.7166,0.7723,0.5008,normal,accept,NORMAL
39277,228,V,S,0.4621,0.3678,1.3631,0.0905,critical,reject,DRIFT_CRIT_CONF_LOW
39278,228,N,N,0.0,0.6806,0.7826,0.4101,normal,accept,NORMAL
39279,228,V,S,0.4621,0.3327,1.3702,0.0623,critical,reject,DRIFT_CRIT_CONF_LOW
39280,228,N,N,0.0,0.7554,0.7209,0.5807,normal,accept,NORMAL
39281,228,V,S,0.4621,0.4131,1.2968,0.1255,critical,reject,DRIFT_CRIT_CONF_LOW
39282,228,N,N,0.0,0.797,0.615,0.633,normal,accept,NORMAL
39283,228,V,S,0.4621,0.4107,1.3213,0.1706,critical,reject,DRIFT_CRIT_CONF_LOW
39284,228,N,N,0.0,0.6859,0.8422,0.4614,normal,accept,NORMAL
39285,228,V,N,0.4621,0.2828,1.3897,0.0058,critical,reject,DRIFT_CRIT_CONF_LOW
39286,228,N,N,0.0,0.7573,0.7177,0.5823,normal,accept,NORMAL
39287,228,V,S,0.4621,0.4011,1.3143,0.1202,critical,reject,DRIFT_CRIT_CONF_LOW
39288,228,N,N,0.0,0.654,0.8978,0.4109,normal,accept,NORMAL
39289,228,V,S,0.4621,0.4195,1.3152,0.1338,critical,reject,DRIFT_CRIT_CONF_LOW
39290,228,N,N,0.0,0.633,0.8793,0.3441,normal,accept,NORMAL
39291,228,V,S,0.4621,0.4142,1.3494,0.2108,critical,reject,DRIFT_CRIT_CONF_LOW
39292,228,N,N,0.0,0.7019,0.8261,0.4904,normal,accept,NORMAL
39293,228,N,N,0.0,0.7733,0.7046,0.6387,normal,accept,NORMAL
39294,228,N,N,0.0,0.853,0.5427,0.7799,normal,accept,NORMAL
39295,228,N,N,0.0,0.7663,0.7418,0.6462,normal,accept,NORMAL
39296,228,N,N,0.0,0.8082,0.6121,0.6645,normal,accept,NORMAL
39297,228,N,N,0.0,0.8438,0.5574,0.7398,normal,accept,NORMAL
39298,228,N,N,0.0,0.8947,0.4249,0.8321,normal,accept,NORMAL
39299,228,N,N,0.0,0.8846,0.4592,0.821,normal,accept,NORMAL
39300,228,N,N,0.0,0.8102,0.6683,0.7105,normal,accept,NORMAL
39301,228,N,N,0.0,0.8243,0.5873,0.703,normal,accept,NORMAL
39302,228,N,N,0.0,0.7528,0.7456,0.6067,normal,accept,NORMAL
39303,228,N,N,0.0,0.7888,0.6992,0.6615,normal,accept,NORMAL
39304,228,V,N,0.4621,0.3104,1.3796,0.0093,critical,reject,DRIFT_CRIT_CONF_LOW
39305,228,N,N,0.0,0.8648,0.4841,0.766,normal,accept,NORMAL
39306,228,N,N,0.0,0.9215,0.343,0.8825,normal,accept,NORMAL
39307,228,N,N,0.0,0.8664,0.5033,0.7993,normal,accept,NORMAL
39308,228,N,N,0.0,0.8417,0.5302,0.7162,normal,accept,NORMAL
39309,228,N,N,0.0,0.8753,0.4886,0.8166,normal,accept,NORMAL
39310,228,N,N,0.0,0.7688,0.7251,0.6458,normal,accept,NORMAL
39311,228,V,S,0.4621,0.3487,1.3515,0.0664,critical,reject,DRIFT_CRIT_CONF_LOW
39312,228,N,N,0.0,0.8369,0.551,0.717,normal,accept,NORMAL
39313,228,N,N,0.0,0.8415,0.562,0.7633,normal,accept,NORMAL
39314,228,N,N,0.0,0.8841,0.4601,0.8284,normal,accept,NORMAL
39315,228,N,N,0.0,0.7729,0.7225,0.6482,normal,accept,NORMAL
39316,228,N,N,0.0,0.7316,0.8121,0.5983,normal,accept,NORMAL
39317,228,N,N,0.0,0.7514,0.7563,0.5893,normal,accept,NORMAL
39318,228,N,N,0.0,0.7509,0.7391,0.5847,normal,accept,NORMAL
39319,228,N,N,0.0,0.9349,0.2892,0.888,normal,accept,NORMAL
39320,228,N,N,0.0,0.9184,0.3427,0.8626,normal,accept,NORMAL
39321,228,V,N,0.4621,0.3062,1.3667,0.0294,critical,reject,DRIFT_CRIT_CONF_LOW
39322,228,N,N,0.0,0.7278,0.7404,0.5133,normal,accept,NORMAL
39323,228,N,N,0.0,0.7647,0.7127,0.6099,normal,accept,NORMAL
39324,228,N,N,0.0,0.779,0.7039,0.6512,normal,accept,NORMAL
39325,228,N,N,0.0,0.7835,0.6686,0.6364,normal,accept,NORMAL
39326,228,N,N,0.0,0.8565,0.5032,0.7466,normal,accept,NORMAL
39327,228,N,N,0.0,0.8563,0.5315,0.7604,normal,accept,NORMAL
39328,228,N,N,0.0,0.8717,0.4824,0.7877,normal,accept,NORMAL
39329,228,N,N,0.0,0.8308,0.5998,0.7354,normal,accept,NORMAL
39330,228,N,N,0.0,0.8092,0.6023,0.6602,normal,accept,NORMAL
39331,228,N,N,0.0,0.7779,0.6938,0.6224,normal,accept,NORMAL
39332,228,N,N,0.0,0.8872,0.4445,0.8105,normal,accept,NORMAL
39333,228,N,N,0.0,0.8598,0.5266,0.7903,normal,accept,NORMAL
39334,228,N,N,0.0,0.8514,0.5141,0.7355,normal,accept,NORMAL
39335,228,N,N,0.0,0.8342,0.5757,0.7242,normal,accept,NORMAL
39336,228,V,N,0.4621,0.326,1.3148,0.0379,critical,reject,DRIFT_CRIT_CONF_LOW
39337,228,N,N,0.0,0.797,0.6496,0.6539,normal,accept,NORMAL
39338,228,N,N,0.0,0.7726,0.7128,0.6517,normal,accept,NORMAL
39339,228,N,N,0.0,0.8092,0.6111,0.6655,normal,accept,NORMAL
39340,228,N,N,0.0,0.8194,0.6353,0.7009,normal,accept,NORMAL
39341,228,N,N,0.0,0.8762,0.498,0.8212,normal,accept,NORMAL
39342,228,N,N,0.0,0.8587,0.5521,0.787,normal,accept,NORMAL
39343,228,N,N,0.0,0.8447,0.5576,0.7538,normal,accept,NORMAL
39344,228,N,N,0.0,0.8572,0.4304,0.7184,normal,accept,NORMAL
39345,228,V,N,0.4621,0.3648,1.2779,0.0409,critical,reject,DRIFT_CRIT_CONF_LOW
39346,228,N,N,0.0,0.7936,0.6193,0.6217,normal,accept,NORMAL
39347,228,V,S,0.4621,0.4919,1.2438,0.2389,critical,reject,DRIFT_CRIT_CONF_LOW
39348,228,N,N,0.0,0.8319,0.59,0.7462,normal,accept,NORMAL
39349,228,V,S,0.4621,0.4548,1.2935,0.2297,critical,reject,DRIFT_CRIT_CONF_LOW
39350,228,N,N,0.0,0.7371,0.7919,0.5884,normal,accept,NORMAL
39351,228,V,S,0.4621,0.5051,1.2349,0.259,critical,degrade,DRIFT_CRIT_DEGRADE
39352,228,N,N,0.0,0.8732,0.4826,0.8107,normal,accept,NORMAL
39353,228,V,S,0.4621,0.4849,1.2638,0.2811,critical,reject,DRIFT_CRIT_CONF_LOW
39354,228,N,N,0.0,0.8572,0.5013,0.7472,normal,accept,NORMAL
39355,228,V,S,0.4621,0.3695,1.3698,0.141,critical,reject,DRIFT_CRIT_CONF_LOW
39356,228,N,N,0.0,0.7403,0.745,0.5551,normal,accept,NORMAL
39357,228,V,S,0.4621,0.4268,1.3288,0.191,critical,reject,DRIFT_CRIT_CONF_LOW
39358,228,N,N,0.0,0.8636,0.4509,0.7432,normal,accept,NORMAL
39359,228,V,S,0.4621,0.3838,1.3575,0.1212,critical,reject,DRIFT_CRIT_CONF_LOW
39360,228,N,N,0.0,0.7854,0.6298,0.6075,normal,accept,NORMAL
39361,228,V,S,0.4621,0.43,1.3138,0.1827,critical,reject,DRIFT_CRIT_CONF_LOW
39362,228,N,N,0.0,0.7805,0.7182,0.6717,normal,accept,NORMAL
39363,228,V,S,0.4621,0.3768,1.3246,0.0436,critical,reject,DRIFT_CRIT_CONF_LOW
39364,228,N,N,0.0,0.7264,0.7169,0.4945,normal,accept,NORMAL
39365,228,V,N,0.4621,0.3874,1.2993,0.0549,critical,reject,DRIFT_CRIT_CONF_LOW
39366,228,N,N,0.0,0.7396,0.725,0.533,normal,accept,NORMAL
39367,228,V,S,0.4621,0.4747,1.2254,0.162,critical,reject,DRIFT_CRIT_CONF_LOW
39368,228,N,N,0.0,0.6373,0.769,0.3019,normal,accept,NORMAL
39369,228,V,S,0.4621,0.4242,1.2872,0.1368,critical,reject,DRIFT_CRIT_CONF_LOW
39370,228,N,N,0.0,0.7085,0.7454,0.4619,normal,accept,NORMAL
39371,228,V,S,0.4621,0.3849,1.3357,0.0964,critical,reject,DRIFT_CRIT_CONF_LOW
39372,228,N,N,0.0,0.644,0.7943,0.3265,normal,accept,NORMAL
39373,228,V,S,0.4621,0.4682,1.2191,0.1712,critical,reject,DRIFT_CRIT_CONF_LOW
39374,228,N,N,0.0,0.8043,0.5949,0.6365,normal,accept,NORMAL
39375,228,V,S,0.4621,0.4095,1.2684,0.0857,critical,reject,DRIFT_CRIT_CONF_LOW
39376,228,N,N,0.0,0.6676,0.7868,0.3818,normal,accept,NORMAL
39377,228,V,S,0.4621,0.347,1.365,0.0829,critical,reject,DRIFT_CRIT_CONF_LOW
39378,228,N,N,0.0,0.7588,0.7301,0.5939,normal,accept,NORMAL
39379,228,V,S,0.4621,0.4817,1.2506,0.251,critical,reject,DRIFT_CRIT_CONF_LOW
39380,228,N,N,0.0,0.7032,0.8067,0.4807,normal,accept,NORMAL
39381,228,V,S,0.4621,0.3613,1.3618,0.1145,critical,reject,DRIFT_CRIT_CONF_LOW
39382,228,N,N,0.0,0.7757,0.6824,0.6102,normal,accept,NORMAL
39383,228,V,S,0.4621,0.3775,1.3382,0.118,critical,reject,DRIFT_CRIT_CONF_LOW
39384,228,N,N,0.0,0.5621,0.802,0.1545,normal,accept,NORMAL
39385,228,N,N,0.0,0.659,0.8295,0.3789,normal,accept,NORMAL
39386,228,N,N,0.0,0.8501,0.5331,0.75,normal,accept,NORMAL
39387,228,N,N,0.0,0.6669,0.7413,0.3599,normal,accept,NORMAL
39388,228,N,N,0.0,0.7983,0.6209,0.6382,normal,accept,NORMAL
39389,228,N,N,0.0,0.8179,0.5724,0.6677,normal,accept,NORMAL
39390,228,V,V,0.4621,0.5234,1.1842,0.2733,critical,degrade,DRIFT_CRIT_DEGRADE
39391,228,N,N,0.0,0.7933,0.6456,0.644,normal,accept,NORMAL
39392,228,N,N,0.0,0.7182,0.7403,0.4867,normal,accept,NORMAL
39393,228,N,N,0.0,0.7937,0.6478,0.6417,normal,accept,NORMAL
39394,228,N,N,0.0,0.8042,0.6278,0.6637,normal,accept,NORMAL
39395,228,N,N,0.0,0.7649,0.6902,0.581,normal,accept,NORMAL
39396,228,N,N,0.0,0.8192,0.5857,0.6796,normal,accept,NORMAL
39397,228,V,V,0.4621,0.3165,1.3434,0.0312,critical,reject,DRIFT_CRIT_CONF_LOW
39398,228,N,N,0.0,0.7266,0.7623,0.5253,normal,accept,NORMAL
39399,228,N,N,0.0,0.7114,0.7981,0.5071,normal,accept,NORMAL
39400,228,N,N,0.0,0.8138,0.6091,0.679,normal,accept,NORMAL
39401,228,N,N,0.0,0.776,0.6885,0.6171,normal,accept,NORMAL
39402,228,N,N,0.0,0.8522,0.5478,0.7793,normal,accept,NORMAL
39403,228,N,N,0.0,0.7831,0.6525,0.6135,normal,accept,NORMAL
39404,228,N,N,0.0,0.8752,0.4629,0.7858,normal,accept,NORMAL
39405,228,N,N,0.0,0.8257,0.5765,0.6949,normal,accept,NORMAL
39406,228,N,N,0.0,0.8241,0.6041,0.7162,normal,accept,NORMAL
39407,228,N,N,0.0,0.7795,0.7109,0.6529,normal,accept,NORMAL
39408,228,N,N,0.0,0.8128,0.6129,0.6816,normal,accept,NORMAL
39409,228,N,N,0.0,0.7514,0.7634,0.6161,normal,accept,NORMAL
